time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","V(SL1)","I(LIN|XBQ)","V(OUT_Q)","I(R_LOAD)","V(N6|XBVM1)","I(L_SL|XBVM1)","P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
5.750000e-13,-5.405907e-03,-1.239627e-05,-2.351947e-06,4.457758e-02,6.321058e-05,5.196707e-06,3.035941e-02,4.379583e-05,5.560700e-06,-2.351947e-06,3.109455e-06,-9.464126e-06,1.066087e-05,2.012500e-05,1.915472e-06,1.990720e-06,4.612539e-05,-2.351947e-06,3.109455e-05,3.109455e-06,1.262698e-05,-2.351947e-06,5.172662e-05,1.208807e-07,-5.368652e-05,-1.310537e-07,-3.371042e-04,-8.573504e-07,-3.315536e-03,-7.518508e-06,0.000000e+00,0.000000e+00,0.000000e+00
5.875000e-13,-5.890911e-03,-1.313384e-05,-2.424450e-06,4.701066e-02,6.491486e-05,5.259910e-06,3.204641e-02,4.503998e-05,5.634119e-06,-2.424450e-06,3.229632e-06,-9.651477e-06,1.091102e-05,2.056250e-05,1.967117e-06,2.047272e-06,4.718609e-05,-2.424450e-06,3.229632e-05,3.229632e-06,1.292339e-05,-2.424450e-06,5.646646e-05,1.285799e-07,-5.883925e-05,-1.400968e-07,-3.709165e-04,-9.216012e-07,-3.609428e-03,-7.952617e-06,0.000000e+00,0.000000e+00,0.000000e+00
6.000000e-13,-6.404220e-03,-1.388728e-05,-2.495442e-06,4.950820e-02,6.660494e-05,5.324324e-06,3.378052e-02,4.627663e-05,5.708260e-06,-2.495442e-06,3.350159e-06,-9.838098e-06,1.116190e-05,2.100000e-05,2.018332e-06,2.103483e-06,4.822254e-05,-2.495442e-06,3.350159e-05,3.350159e-06,1.322022e-05,-2.495442e-06,6.150341e-05,1.365261e-07,-6.434220e-05,-1.494948e-07,-4.072284e-04,-9.889434e-07,-3.919947e-03,-8.394356e-06,0.000000e+00,0.000000e+00,0.000000e+00
6.125000e-13,-6.946417e-03,-1.465551e-05,-2.564837e-06,5.206965e-02,6.828033e-05,5.390061e-06,3.556144e-02,4.750520e-05,5.783240e-06,-2.564837e-06,3.470933e-06,-1.002400e-05,1.141350e-05,2.143750e-05,2.069101e-06,2.159327e-06,4.923461e-05,-2.564837e-06,3.470933e-05,3.470933e-06,1.351757e-05,-2.564837e-06,6.684678e-05,1.447166e-07,-7.020887e-05,-1.592487e-07,-4.461584e-04,-1.059435e-06,-4.247366e-03,-8.842935e-06,0.000000e+00,0.000000e+00,0.000000e+00
6.250000e-13,-7.518042e-03,-1.543740e-05,-2.632562e-06,5.469444e-02,6.994058e-05,5.457218e-06,3.738886e-02,4.872517e-05,5.859170e-06,-2.632562e-06,3.591857e-06,-1.020919e-05,1.166581e-05,2.187500e-05,2.119412e-06,2.214780e-06,5.022229e-05,-2.632562e-06,3.591857e-05,3.591857e-06,1.381553e-05,-2.632562e-06,7.250579e-05,1.531484e-07,-7.645279e-05,-1.693589e-07,-4.878272e-04,-1.133131e-06,-4.591931e-03,-9.297544e-06,0.000000e+00,0.000000e+00,0.000000e+00
6.375000e-13,-8.119591e-03,-1.623181e-05,-2.698552e-06,5.738199e-02,7.158533e-05,5.525881e-06,3.926244e-02,4.993606e-05,5.936155e-06,-2.698552e-06,3.712839e-06,-1.039369e-05,1.191881e-05,2.231250e-05,2.169253e-06,2.269821e-06,5.118565e-05,-2.698552e-06,3.712839e-05,3.712839e-06,1.411417e-05,-2.698552e-06,7.848955e-05,1.618182e-07,-8.308748e-05,-1.798257e-07,-5.323575e-04,-1.210084e-06,-4.953852e-03,-9.757351e-06,0.000000e+00,0.000000e+00,0.000000e+00
6.500000e-13,-8.751517e-03,-1.703755e-05,-2.762755e-06,6.013171e-02,7.321425e-05,5.596122e-06,4.118182e-02,5.113742e-05,6.014293e-06,-2.762755e-06,3.833788e-06,-1.057749e-05,1.217251e-05,2.275000e-05,2.218614e-06,2.324428e-06,5.212488e-05,-2.762755e-06,3.833788e-05,3.833788e-06,1.441351e-05,-2.762755e-06,8.480702e-05,1.707225e-07,-9.012649e-05,-1.906489e-07,-5.798740e-04,-1.290345e-06,-5.333313e-03,-1.022151e-05,0.000000e+00,0.000000e+00,0.000000e+00
6.625000e-13,-9.414228e-03,-1.785343e-05,-2.825130e-06,6.294299e-02,7.482706e-05,5.668001e-06,4.314664e-02,5.232885e-05,6.093679e-06,-2.825130e-06,3.954620e-06,-1.076062e-05,1.242688e-05,2.318750e-05,2.267487e-06,2.378584e-06,5.304021e-05,-2.825130e-06,3.954620e-05,3.954620e-06,1.471355e-05,-2.825130e-06,9.146704e-05,1.798575e-07,-9.758333e-05,-2.018277e-07,-6.305030e-04,-1.373962e-06,-5.730461e-03,-1.068916e-05,0.000000e+00,0.000000e+00,0.000000e+00
6.750000e-13,-1.010809e-02,-1.867821e-05,-2.885643e-06,6.581521e-02,7.642352e-05,5.741568e-06,4.515651e-02,5.350998e-05,6.174399e-06,-2.885643e-06,4.075254e-06,-1.094308e-05,1.268192e-05,2.362500e-05,2.315864e-06,2.432272e-06,5.393198e-05,-2.885643e-06,4.075254e-05,4.075254e-06,1.501427e-05,-2.885643e-06,9.847829e-05,1.892193e-07,-1.054715e-04,-2.133613e-07,-6.843730e-04,-1.460978e-06,-6.145414e-03,-1.115943e-05,0.000000e+00,0.000000e+00,0.000000e+00
6.875000e-13,-1.083340e-02,-1.951068e-05,-2.944274e-06,6.874775e-02,7.800341e-05,5.816860e-06,4.721104e-02,5.468048e-05,6.256536e-06,-2.944274e-06,4.195613e-06,-1.112487e-05,1.293763e-05,2.406250e-05,2.363740e-06,2.485476e-06,5.480058e-05,-2.944274e-06,4.195613e-05,4.195613e-06,1.531561e-05,-2.944274e-06,1.058493e-04,1.988037e-07,-1.138044e-04,-2.252482e-07,-7.416137e-04,-1.551435e-06,-6.578252e-03,-1.163145e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.000000e-13,-1.159045e-02,-2.034957e-05,-3.001011e-06,7.173998e-02,7.956657e-05,5.893904e-06,4.930982e-02,5.584006e-05,6.340166e-06,-3.001011e-06,4.315626e-06,-1.130602e-05,1.319398e-05,2.450000e-05,2.411108e-06,2.538185e-06,5.564646e-05,-3.001011e-06,4.315626e-05,4.315626e-06,1.561749e-05,-3.001011e-06,1.135885e-04,2.086063e-07,-1.225955e-04,-2.374867e-07,-8.023566e-04,-1.645371e-06,-7.029027e-03,-1.210433e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.125000e-13,-1.237945e-02,-2.119365e-05,-3.055851e-06,7.479126e-02,8.111283e-05,5.972716e-06,5.145242e-02,5.698845e-05,6.425361e-06,-3.055851e-06,4.435224e-06,-1.148653e-05,1.345097e-05,2.493750e-05,2.457964e-06,2.590384e-06,5.647015e-05,-3.055851e-06,4.435224e-05,4.435224e-06,1.591978e-05,-3.055851e-06,1.217039e-04,2.186225e-07,-1.318580e-04,-2.500747e-07,-8.667344e-04,-1.742820e-06,-7.497754e-03,-1.257720e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.250000e-13,-1.320056e-02,-2.204165e-05,-3.108799e-06,7.790094e-02,8.264205e-05,6.053304e-06,5.363842e-02,5.812542e-05,6.512187e-06,-3.108799e-06,4.554341e-06,-1.166641e-05,1.370859e-05,2.537500e-05,2.504305e-06,2.642064e-06,5.727218e-05,-3.108799e-06,4.554341e-05,4.554341e-06,1.622234e-05,-3.108799e-06,1.302038e-04,2.288476e-07,-1.416052e-04,-2.630097e-07,-9.348811e-04,-1.843813e-06,-7.984417e-03,-1.304918e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.375000e-13,-1.405393e-02,-2.289234e-05,-3.159872e-06,8.106838e-02,8.415413e-05,6.135665e-06,5.586738e-02,5.925076e-05,6.600704e-06,-3.159872e-06,4.672918e-06,-1.184566e-05,1.396684e-05,2.581250e-05,2.550125e-06,2.693216e-06,5.805317e-05,-3.159872e-06,4.672918e-05,4.672918e-06,1.652500e-05,-3.159872e-06,1.390958e-04,2.392765e-07,-1.518503e-04,-2.762888e-07,-1.006932e-03,-1.948375e-06,-8.488964e-03,-1.351940e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.500000e-13,-1.493962e-02,-2.374446e-05,-3.209092e-06,8.429292e-02,8.564893e-05,6.219789e-06,5.813886e-02,6.036430e-05,6.690968e-06,-3.209092e-06,4.790898e-06,-1.202430e-05,1.422570e-05,2.625000e-05,2.595422e-06,2.743832e-06,5.881373e-05,-3.209092e-06,4.790898e-05,4.790898e-06,1.682755e-05,-3.209092e-06,1.483877e-04,2.499042e-07,-1.626061e-04,-2.899087e-07,-1.083022e-03,-2.056530e-06,-9.011313e-03,-1.398700e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.625000e-13,-1.585767e-02,-2.459677e-05,-3.256488e-06,8.757390e-02,8.712636e-05,6.305657e-06,6.045241e-02,6.146589e-05,6.783032e-06,-3.256488e-06,4.908226e-06,-1.220234e-05,1.448516e-05,2.668750e-05,2.640193e-06,2.793904e-06,5.955454e-05,-3.256488e-06,4.908226e-05,4.908226e-06,1.712976e-05,-3.256488e-06,1.580868e-04,2.607252e-07,-1.738856e-04,-3.038656e-07,-1.163289e-03,-2.168296e-06,-9.551348e-03,-1.445112e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.750000e-13,-1.680806e-02,-2.544807e-05,-3.302099e-06,9.091067e-02,8.858631e-05,6.393243e-06,6.280756e-02,6.255540e-05,6.876942e-06,-3.302099e-06,5.024854e-06,-1.237978e-05,1.474522e-05,2.712500e-05,2.684434e-06,2.843427e-06,6.027627e-05,-3.302099e-06,5.024854e-05,5.024854e-06,1.743136e-05,-3.302099e-06,1.682005e-04,2.717339e-07,-1.857015e-04,-3.181556e-07,-1.247871e-03,-2.283686e-06,-1.010892e-02,-1.491093e-05,0.000000e+00,0.000000e+00,0.000000e+00
7.875000e-13,-1.779073e-02,-2.629715e-05,-3.345969e-06,9.430255e-02,9.002867e-05,6.482517e-06,6.520387e-02,6.363274e-05,6.972740e-06,-3.345969e-06,5.140736e-06,-1.255663e-05,1.500587e-05,2.756250e-05,2.728142e-06,2.892397e-06,6.097961e-05,-3.345969e-06,5.140736e-05,5.140736e-06,1.773208e-05,-3.345969e-06,1.787357e-04,2.829247e-07,-1.980663e-04,-3.327742e-07,-1.336904e-03,-2.402708e-06,-1.068385e-02,-1.536560e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.000000e-13,-1.880557e-02,-2.714282e-05,-3.388147e-06,9.774888e-02,9.145334e-05,6.573439e-06,6.764086e-02,6.469782e-05,7.070463e-06,-3.388147e-06,5.255828e-06,-1.273290e-05,1.526710e-05,2.800000e-05,2.771313e-06,2.940810e-06,6.166527e-05,-3.388147e-06,5.255828e-05,5.255828e-06,1.803160e-05,-3.388147e-06,1.896992e-04,2.942915e-07,-2.109925e-04,-3.477164e-07,-1.430526e-03,-2.525366e-06,-1.127593e-02,-1.581433e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.125000e-13,-1.985244e-02,-2.798391e-05,-3.428688e-06,1.012490e-01,9.286021e-05,6.665966e-06,7.011807e-02,6.575059e-05,7.170146e-06,-3.428688e-06,5.370090e-06,-1.290860e-05,1.552890e-05,2.843750e-05,2.813946e-06,2.988663e-06,6.233397e-05,-3.428688e-06,5.370090e-05,5.370090e-06,1.832960e-05,-3.428688e-06,2.010976e-04,3.058283e-07,-2.244922e-04,-3.629768e-07,-1.528877e-03,-2.651660e-06,-1.188492e-02,-1.625633e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.250000e-13,-2.093113e-02,-2.881931e-05,-3.467655e-06,1.048022e-01,9.424914e-05,6.760051e-06,7.263503e-02,6.679100e-05,7.271818e-06,-3.467655e-06,5.483487e-06,-1.308374e-05,1.579126e-05,2.887500e-05,2.856034e-06,3.035955e-06,6.298642e-05,-3.467655e-06,5.483487e-05,5.483487e-06,1.862573e-05,-3.467655e-06,2.129373e-04,3.175286e-07,-2.385774e-04,-3.785499e-07,-1.632093e-03,-2.781582e-06,-1.251055e-02,-1.669085e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.375000e-13,-2.204141e-02,-2.964788e-05,-3.505110e-06,1.084078e-01,9.562000e-05,6.855642e-06,7.519127e-02,6.781905e-05,7.375503e-06,-3.505110e-06,5.595985e-06,-1.325833e-05,1.605417e-05,2.931250e-05,2.897576e-06,3.082684e-06,6.362332e-05,-3.505110e-06,5.595985e-05,5.595985e-06,1.891961e-05,-3.505110e-06,2.252242e-04,3.293858e-07,-2.532599e-04,-3.944293e-07,-1.740313e-03,-2.915120e-06,-1.315252e-02,-1.711715e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.500000e-13,-2.318300e-02,-3.046856e-05,-3.541123e-06,1.120651e-01,9.697265e-05,6.952684e-06,7.778632e-02,6.883472e-05,7.481224e-06,-3.541123e-06,5.707554e-06,-1.343237e-05,1.631763e-05,2.975000e-05,2.938565e-06,3.128851e-06,6.424538e-05,-3.541123e-06,5.707554e-05,5.707554e-06,1.921086e-05,-3.541123e-06,2.379644e-04,3.413933e-07,-2.685511e-04,-4.106085e-07,-1.853673e-03,-3.052256e-06,-1.381050e-02,-1.753451e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.625000e-13,-2.435559e-02,-3.128030e-05,-3.575766e-06,1.157735e-01,9.830692e-05,7.051118e-06,8.041972e-02,6.983802e-05,7.588998e-06,-3.575766e-06,5.818164e-06,-1.360588e-05,1.658162e-05,3.018750e-05,2.978998e-06,3.174456e-06,6.485329e-05,-3.575766e-06,5.818164e-05,5.818164e-06,1.949909e-05,-3.575766e-06,2.511632e-04,3.535439e-07,-2.844623e-04,-4.270804e-07,-1.972309e-03,-3.192966e-06,-1.448415e-02,-1.794226e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.750000e-13,-2.555880e-02,-3.208209e-05,-3.609115e-06,1.195321e-01,9.962265e-05,7.150885e-06,8.309098e-02,7.082899e-05,7.698839e-06,-3.609115e-06,5.927793e-06,-1.377887e-05,1.684613e-05,3.062500e-05,3.018868e-06,3.219500e-06,6.544771e-05,-3.609115e-06,5.927793e-05,5.927793e-06,1.978387e-05,-3.609115e-06,2.648261e-04,3.658305e-07,-3.010045e-04,-4.438375e-07,-2.096356e-03,-3.337221e-06,-1.517308e-02,-1.833973e-05,0.000000e+00,0.000000e+00,0.000000e+00
8.875000e-13,-2.679226e-02,-3.287293e-05,-3.641246e-06,1.233404e-01,1.009196e-04,7.251924e-06,8.579966e-02,7.180766e-05,7.810759e-06,-3.641246e-06,6.036416e-06,-1.395134e-05,1.711116e-05,3.106250e-05,3.058171e-06,3.263985e-06,6.602930e-05,-3.641246e-06,6.036416e-05,6.036416e-06,2.006478e-05,-3.641246e-06,2.789579e-04,3.782456e-07,-3.181884e-04,-4.608718e-07,-2.225949e-03,-3.484985e-06,-1.587689e-02,-1.872629e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.000000e-13,-2.805551e-02,-3.365190e-05,-3.672238e-06,1.271976e-01,1.021977e-04,7.354173e-06,8.854527e-02,7.277408e-05,7.924763e-06,-3.672238e-06,6.144014e-06,-1.412331e-05,1.737669e-05,3.150000e-05,3.096900e-06,3.307913e-06,6.659871e-05,-3.672238e-06,6.144014e-05,6.144014e-06,2.034139e-05,-3.672238e-06,2.935636e-04,3.907814e-07,-3.360243e-04,-4.781747e-07,-2.361220e-03,-3.636215e-06,-1.659516e-02,-1.910136e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.125000e-13,-2.934810e-02,-3.441808e-05,-3.702172e-06,1.311030e-01,1.034566e-04,7.457567e-06,9.132736e-02,7.372832e-05,8.040857e-06,-3.702172e-06,6.250569e-06,-1.429479e-05,1.764271e-05,3.193750e-05,3.135047e-06,3.351287e-06,6.715653e-05,-3.702172e-06,6.250569e-05,6.250569e-06,2.061325e-05,-3.702172e-06,3.086474e-04,4.034302e-07,-3.545222e-04,-4.957374e-07,-2.502299e-03,-3.790863e-06,-1.732745e-02,-1.946438e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.250000e-13,-3.066952e-02,-3.517061e-05,-3.731131e-06,1.350558e-01,1.046960e-04,7.562044e-06,9.414546e-02,7.467045e-05,8.159040e-06,-3.731131e-06,6.356066e-06,-1.446578e-05,1.790922e-05,3.237500e-05,3.172607e-06,3.394111e-06,6.770335e-05,-3.731131e-06,6.356066e-05,6.356066e-06,2.087993e-05,-3.731131e-06,3.242136e-04,4.161836e-07,-3.736918e-04,-5.135505e-07,-2.649315e-03,-3.948874e-06,-1.807328e-02,-1.981480e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.375000e-13,-3.201924e-02,-3.590867e-05,-3.759195e-06,1.390553e-01,1.059159e-04,7.667543e-06,9.699912e-02,7.560054e-05,8.279312e-06,-3.759195e-06,6.460491e-06,-1.463631e-05,1.817619e-05,3.281250e-05,3.209572e-06,3.436388e-06,6.823972e-05,-3.759195e-06,6.460491e-05,6.460491e-06,2.114098e-05,-3.759195e-06,3.402660e-04,4.290333e-07,-3.935425e-04,-5.316039e-07,-2.802395e-03,-4.110185e-06,-1.883216e-02,-2.015213e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.500000e-13,-3.339670e-02,-3.663146e-05,-3.786446e-06,1.431008e-01,1.071158e-04,7.774000e-06,9.988788e-02,7.651869e-05,8.401666e-06,-3.786446e-06,6.563833e-06,-1.480638e-05,1.844362e-05,3.325000e-05,3.245932e-06,3.478122e-06,6.876619e-05,-3.786446e-06,6.563833e-05,6.563833e-06,2.139595e-05,-3.786446e-06,3.568079e-04,4.419706e-07,-4.140832e-04,-5.498874e-07,-2.961663e-03,-4.274728e-06,-1.960359e-02,-2.047591e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.625000e-13,-3.480130e-02,-3.733823e-05,-3.812967e-06,1.471914e-01,1.082955e-04,7.881357e-06,1.028113e-01,7.742499e-05,8.526095e-06,-3.812967e-06,6.666082e-06,-1.497601e-05,1.871149e-05,3.368750e-05,3.281681e-06,3.519318e-06,6.928324e-05,-3.812967e-06,6.666082e-05,6.666082e-06,2.164440e-05,-3.812967e-06,3.738427e-04,4.549866e-07,-4.353224e-04,-5.683898e-07,-3.127239e-03,-4.442428e-06,-2.038706e-02,-2.078571e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.750000e-13,-3.623242e-02,-3.802829e-05,-3.838839e-06,1.513265e-01,1.094547e-04,7.989554e-06,1.057689e-01,7.831955e-05,8.652589e-06,-3.838839e-06,6.767230e-06,-1.514520e-05,1.897980e-05,3.412500e-05,3.316808e-06,3.559979e-06,6.979135e-05,-3.838839e-06,6.767230e-05,6.767230e-06,2.188587e-05,-3.838839e-06,3.913731e-04,4.680721e-07,-4.572681e-04,-5.870999e-07,-3.299243e-03,-4.613201e-06,-2.118201e-02,-2.108113e-05,0.000000e+00,0.000000e+00,0.000000e+00
9.875000e-13,-3.768941e-02,-3.870097e-05,-3.864142e-06,1.555052e-01,1.105931e-04,8.098536e-06,1.087603e-01,7.920246e-05,8.781135e-06,-3.864142e-06,6.867271e-06,-1.531398e-05,1.924852e-05,3.456250e-05,3.351305e-06,3.600112e-06,7.029094e-05,-3.864142e-06,6.867271e-05,6.867271e-06,2.211995e-05,-3.864142e-06,4.094015e-04,4.812176e-07,-4.799281e-04,-6.060057e-07,-3.477789e-03,-4.786959e-06,-2.198790e-02,-2.136181e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-12,-3.917160e-02,-3.935565e-05,-3.888954e-06,1.597267e-01,1.117103e-04,8.208247e-06,1.117849e-01,8.007385e-05,8.911716e-06,-3.888954e-06,6.966200e-06,-1.548236e-05,1.951764e-05,3.500000e-05,3.385162e-06,3.639720e-06,7.078244e-05,-3.888954e-06,6.966200e-05,6.966200e-06,2.234620e-05,-3.888954e-06,4.279301e-04,4.944136e-07,-5.033095e-04,-6.250946e-07,-3.662988e-03,-4.963605e-06,-2.280416e-02,-2.162744e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.012500e-12,-4.067830e-02,-3.999168e-05,-3.913136e-06,1.639884e-01,1.127347e-04,8.102296e-06,1.148413e-01,8.088616e-05,8.827990e-06,-3.913136e-06,7.063732e-06,-1.543163e-05,1.956837e-05,3.500000e-05,3.416203e-06,3.676644e-06,7.121553e-05,-3.913136e-06,7.063732e-05,7.063732e-06,2.253950e-05,-3.913136e-06,4.469605e-04,5.076494e-07,-5.274191e-04,-6.443533e-07,-3.854948e-03,-5.143033e-06,-2.363021e-02,-2.187767e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.025000e-12,-4.220878e-02,-4.060838e-05,-3.936417e-06,1.682866e-01,1.136432e-04,8.000452e-06,1.179269e-01,8.162451e-05,8.749770e-06,-3.936417e-06,7.159422e-06,-1.538060e-05,1.961940e-05,3.500000e-05,3.443735e-06,3.710205e-06,7.157368e-05,-3.936417e-06,7.159422e-05,7.159422e-06,2.269284e-05,-3.936417e-06,4.664941e-04,5.209134e-07,-5.522629e-04,-6.637668e-07,-4.053773e-03,-5.325124e-06,-2.446547e-02,-2.211217e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.037500e-12,-4.376230e-02,-4.120496e-05,-3.958479e-06,1.726168e-01,1.144297e-04,7.903293e-06,1.210390e-01,8.228503e-05,8.677655e-06,-3.958479e-06,7.252777e-06,-1.532934e-05,1.967066e-05,3.500000e-05,3.467566e-06,3.740228e-06,7.185173e-05,-3.958479e-06,7.252777e-05,7.252777e-06,2.280536e-05,-3.958479e-06,4.865317e-04,5.341924e-07,-5.778466e-04,-6.833187e-07,-4.259561e-03,-5.509747e-06,-2.530932e-02,-2.233054e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.050000e-12,-4.533807e-02,-4.178056e-05,-3.979003e-06,1.769745e-01,1.150934e-04,7.811228e-06,1.241747e-01,8.286766e-05,8.612057e-06,-3.979003e-06,7.343322e-06,-1.527791e-05,1.972209e-05,3.500000e-05,3.487679e-06,3.766712e-06,7.204858e-05,-3.979003e-06,7.343322e-05,7.343322e-06,2.287826e-05,-3.979003e-06,5.070734e-04,5.474715e-07,-6.041750e-04,-7.029909e-07,-4.472406e-03,-5.696756e-06,-2.616115e-02,-2.253233e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.062500e-12,-4.693528e-02,-4.233421e-05,-3.997687e-06,1.813551e-01,1.156358e-04,7.724583e-06,1.273310e-01,8.337371e-05,8.553281e-06,-3.997687e-06,7.430618e-06,-1.522639e-05,1.977361e-05,3.500000e-05,3.504116e-06,3.789714e-06,7.216468e-05,-3.997687e-06,7.430618e-05,7.430618e-06,2.291338e-05,-3.997687e-06,5.281191e-04,5.607345e-07,-6.312523e-04,-7.227634e-07,-4.692394e-03,-5.885991e-06,-2.702031e-02,-2.271704e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.075000e-12,-4.855306e-02,-4.286485e-05,-4.014261e-06,1.857541e-01,1.160593e-04,7.643632e-06,1.305051e-01,8.380505e-05,8.501560e-06,-4.014261e-06,7.514279e-06,-1.517484e-05,1.982516e-05,3.500000e-05,3.516947e-06,3.809320e-06,7.220123e-05,-4.014261e-06,7.514279e-05,7.514279e-06,2.291276e-05,-4.014261e-06,5.496678e-04,5.739638e-07,-6.590820e-04,-7.426148e-07,-4.919607e-03,-6.077281e-06,-2.788615e-02,-2.288415e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.087500e-12,-5.019054e-02,-4.337137e-05,-4.028485e-06,1.901669e-01,1.163664e-04,7.568603e-06,1.336943e-01,8.416377e-05,8.457065e-06,-4.028485e-06,7.593968e-06,-1.512334e-05,1.987666e-05,3.500000e-05,3.526254e-06,3.825626e-06,7.215984e-05,-4.028485e-06,7.593968e-05,7.593968e-06,2.287844e-05,-4.028485e-06,5.717177e-04,5.871405e-07,-6.876664e-04,-7.625220e-07,-5.154119e-03,-6.270439e-06,-2.875799e-02,-2.303306e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.100000e-12,-5.184676e-02,-4.385257e-05,-4.040155e-06,1.945893e-01,1.165601e-04,7.499681e-06,1.368958e-01,8.445211e-05,8.419910e-06,-4.040155e-06,7.669398e-06,-1.507196e-05,1.992804e-05,3.500000e-05,3.532125e-06,3.838732e-06,7.204247e-05,-4.040155e-06,7.669398e-05,7.669398e-06,2.281240e-05,-4.040155e-06,5.942666e-04,6.002445e-07,-7.170073e-04,-7.824606e-07,-5.395997e-03,-6.465267e-06,-2.963512e-02,-2.316319e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.112500e-12,-5.352074e-02,-4.430722e-05,-4.049097e-06,1.990170e-01,1.166436e-04,7.437012e-06,1.401070e-01,8.467241e-05,8.390163e-06,-4.049097e-06,7.740328e-06,-1.502076e-05,1.997924e-05,3.500000e-05,3.534654e-06,3.848746e-06,7.185135e-05,-4.049097e-06,7.740328e-05,7.740328e-06,2.271656e-05,-4.049097e-06,6.173111e-04,6.132549e-07,-7.471054e-04,-8.024050e-07,-5.645302e-03,-6.661556e-06,-3.051682e-02,-2.327389e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.125000e-12,-5.521145e-02,-4.473405e-05,-4.055171e-06,2.034458e-01,1.166200e-04,7.380706e-06,1.433253e-01,8.482706e-05,8.367847e-06,-4.055171e-06,7.806560e-06,-1.496982e-05,2.003018e-05,3.500000e-05,3.533940e-06,3.855775e-06,7.158896e-05,-4.055171e-06,7.806560e-05,7.806560e-06,2.259275e-05,-4.055171e-06,6.408475e-04,6.261500e-07,-7.779604e-04,-8.223281e-07,-5.902083e-03,-6.859086e-06,-3.140233e-02,-2.336454e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.137500e-12,-5.691781e-02,-4.513177e-05,-4.058270e-06,2.078718e-01,1.164928e-04,7.330833e-06,1.465483e-01,8.491851e-05,8.352942e-06,-4.058270e-06,7.867937e-06,-1.491919e-05,2.008081e-05,3.500000e-05,3.530085e-06,3.859932e-06,7.125795e-05,-4.058270e-06,7.867937e-05,7.867937e-06,2.244272e-05,-4.058270e-06,6.648708e-04,6.389074e-07,-8.095709e-04,-8.422020e-07,-6.166383e-03,-7.057625e-06,-3.229089e-02,-2.343449e-05,0.000000e+00,0.000000e+00,0.000000e+00
1.150000e-12,-5.863868e-02,-4.549907e-05,-4.058315e-06,2.122911e-01,1.162654e-04,7.287431e-06,1.497736e-01,8.494923e-05,8.345395e-06,-4.058315e-06,7.924336e-06,-1.486894e-05,2.013106e-05,3.500000e-05,3.523195e-06,3.861329e-06,7.086120e-05,-4.058315e-06,7.924336e-05,7.924336e-06,2.226812e-05,-4.058315e-06,6.893754e-04,6.515041e-07,-8.419345e-04,-8.619977e-07,-6.438237e-03,-7.256932e-06,-3.318170e-02,-2.348309e-05,0.000000e+00,0.000000e+00,0.000000e+00
